"teamName","inGameName","checkedInAt","userID","teamID","Nome e # no discord"
"RedGoblins","new-ouhboyy","Sat Sep 12 2020 12:31:43 GMT+0000 (UTC)","5f5805c09ba2df6416d86ca3","5f58b6902c42b77cc3f577e3","Texxxugo Texxxugo#7148"
"Aécio Neves 45","gNatsu","Sat Sep 12 2020 12:26:40 GMT+0000 (UTC)","5f580a4576b8305ffaa4abc7","5f580a593fb598326a1ed669","LordNeXxo#3679"
"Red Monkeys","Francielxyz","Sat Sep 12 2020 12:31:30 GMT+0000 (UTC)","5f580c7995561b78729ab6df","5f580a805341177aa6d9f084","kenn93#3949"
"Guerreiros do Abismo","Excaliburregulos","Sat Sep 12 2020 12:39:10 GMT+0000 (UTC)","5f580e1695561b78729ab6ef","5f580e468e9a3d52986162f6","Lucky#4931"
"Radrak","RezgameG","Sat Sep 12 2020 12:34:21 GMT+0000 (UTC)","5f5813ce629c8b6045fb4c66","5f5813f1c3eccd791d05b184","AsTrOmErO#1912"
"Winx of diamonds","Siere","Sat Sep 12 2020 12:27:52 GMT+0000 (UTC)","5f58261f8e9a3d529861658e","5f582630629c8b6045fb4ecd","Pedrobaum#2578"
"Legendary Fangs","M4theus1603","Sat Sep 12 2020 12:29:43 GMT+0000 (UTC)","5f582ed39ba2df6416d86ffd","5f5bfd318d5de561a3938ade","Yonaky#5336"
"TeamSucrilhos","Dehzinha","Sat Sep 12 2020 12:28:42 GMT+0000 (UTC)","5f583177e425a655aadc91e4","5f58397c95561b78729ab9f1","P1TCHU"
"Os cupinxa","Joaomito710","Sat Sep 12 2020 12:29:44 GMT+0000 (UTC)","5f58343e2c42b77cc3f57260","5f599d46ac8493575c24d1ff","caetano.#7717"
"TeamSucrilhos","Icaro7Gamer","Sat Sep 12 2020 12:28:42 GMT+0000 (UTC)","5f583443629c8b6045fb5044","5f58397c95561b78729ab9f1","P1TCHU"
"Unbreakable","JihyoLover","Sat Sep 12 2020 12:53:01 GMT+0000 (UTC)","5f583a2c8e9a3d52986166e4","5f56c5249ba2df6416d858a8","JRoberto06#5687"
"Real Kamikaze","orcmito","Sat Sep 12 2020 12:26:39 GMT+0000 (UTC)","5f5843228e9a3d5298616770","5f55a6a242aba6378979c0bf","MathHill#9451"
"SRK GAMING","JoãoZ","Sat Sep 12 2020 12:39:53 GMT+0000 (UTC)","5f5846388e9a3d52986167e4","5f5c0652c170a364bd625bdc","ACEXECUTOR#0218"
"SABOTE","Steel244cynical","Sat Sep 12 2020 12:26:51 GMT+0000 (UTC)","5f5847b43fb598326a1edb8d","5f5a5f623fb598326a1f0233","Steelzera #6513"
"TeamSucrilhos","PandonhaSw","Sat Sep 12 2020 12:28:42 GMT+0000 (UTC)","5f58abc08e9a3d5298616b2a","5f58397c95561b78729ab9f1","P1TCHU"
"Fudeo Gaming","LORDphelps","Sat Sep 12 2020 12:39:51 GMT+0000 (UTC)","5f58b2c38e9a3d5298616b4b","5f58cdabe425a655aadc9abd","ByRiquett#9699"
"White Wolves","Djosegames","Sat Sep 12 2020 12:39:13 GMT+0000 (UTC)","5f58bcd52c42b77cc3f57870","5f5522849ba2df6416d82c41","luizgandini #2956"
"Golden Lions","kVDp43","Sat Sep 12 2020 12:26:53 GMT+0000 (UTC)","5f58c03b3fb598326a1ee247","5f590c20629c8b6045fb5cc0","Jioorun#5178"
"The monkey's","AlexBDG","Sat Sep 12 2020 12:26:35 GMT+0000 (UTC)","5f58c15f2c42b77cc3f578e5","5f5964ee3fb598326a1ef6fc","MicrotripBr#2921"
"Red Monkeys","Rhmeurer","Sat Sep 12 2020 12:31:30 GMT+0000 (UTC)","5f58c1b6c3eccd791d05bc3a","5f580a805341177aa6d9f084","kenn93#3949"
"Fudeo Gaming","๖ۣۜTeamtheuso","Sat Sep 12 2020 12:39:51 GMT+0000 (UTC)","5f58cd8d5341177aa6da005c","5f58cdabe425a655aadc9abd","ByRiquett#9699"
"Os cupinxa","FACE-Helel","Sat Sep 12 2020 12:29:44 GMT+0000 (UTC)","5f58e7c0629c8b6045fb5a5a","5f599d46ac8493575c24d1ff","caetano.#7717"
"Tears Of The Dragon","luiz20200 Ouro III","Sat Sep 12 2020 12:53:09 GMT+0000 (UTC)","5f58f3bd76b8305ffaa4b964","5f595a18ac8493575c24cc2f","UCA4a#5316"
"Os cupinxa","Souotakunoob","Sat Sep 12 2020 12:29:44 GMT+0000 (UTC)","5f58f558ac8493575c24c396","5f599d46ac8493575c24d1ff","caetano.#7717"
"Tears Of The Dragon","andryssonSS","Sat Sep 12 2020 12:53:09 GMT+0000 (UTC)","5f58f5a5e425a655aadc9ced","5f595a18ac8493575c24cc2f","UCA4a#5316"
"Renegados","Labbu","Sat Sep 12 2020 12:28:37 GMT+0000 (UTC)","5f5903262c42b77cc3f57cc2","5f59042920ac296025cf84ee","Agvasconcelos #6197"
"Golden Lions","OttoV8","Sat Sep 12 2020 12:26:53 GMT+0000 (UTC)","5f590a8020ac296025cf8567","5f590c20629c8b6045fb5cc0","Jioorun#5178"
"NOPLAYER SPORTS","KEYKERS04","Sat Sep 12 2020 12:26:55 GMT+0000 (UTC)","5f590f72e425a655aadc9fa6","5f58f20676b8305ffaa4b936","Dibremann#6642"
"Os Jenos","Lion_kingj","Sat Sep 12 2020 12:28:14 GMT+0000 (UTC)","5f591dbc3fb598326a1eefdf","5f5a97b376b8305ffaa4d3b0","King j#1863"
"SABOTE","Konyguee","Sat Sep 12 2020 12:26:51 GMT+0000 (UTC)","5f591ef63fb598326a1eefea","5f5a5f623fb598326a1f0233","Steelzera #6513"
"MERCENÁRIOS 2.0","lokadasquebrada","Sat Sep 12 2020 12:53:27 GMT+0000 (UTC)","5f5921e7ac8493575c24c7b4","5f5bce8ac170a364bd6252c3","HELLBOY#5778"
"Panda Gaming","TIOLEKO","Sat Sep 12 2020 12:54:58 GMT+0000 (UTC)","5f5922b176b8305ffaa4befe","5f5c3934f16a31618bea0f96","Breendo0#5431"
"SABOTE","Kira_Harigami","Sat Sep 12 2020 12:26:51 GMT+0000 (UTC)","5f59245fc3eccd791d05c37c","5f5a5f623fb598326a1f0233","Steelzera #6513"
"Monkeys Of Hell","LothricNSP","Sat Sep 12 2020 12:28:42 GMT+0000 (UTC)","5f59292f2c42b77cc3f58110","5f5ae07e8d5de561a39373a4","Lorian_MS#2379"
"Red Monkeys","TeamXtreme","Sat Sep 12 2020 12:31:30 GMT+0000 (UTC)","5f592abd9ba2df6416d87caa","5f580a805341177aa6d9f084","kenn93#3949"
"Parabólica Gaming","Cheiø","Sat Sep 12 2020 12:27:02 GMT+0000 (UTC)","5f59427ae425a655aadca315","5f5a415895561b78729adebe","Cheiø#0390"
"Os cupinxa","FLO_JVnZ","Sat Sep 12 2020 12:29:44 GMT+0000 (UTC)","5f59446e629c8b6045fb6131","5f599d46ac8493575c24d1ff","caetano.#7717"
"Lion darkness","ManosBrownII","Sat Sep 12 2020 12:53:10 GMT+0000 (UTC)","5f59451d8e9a3d5298617676","5f5990115341177aa6da1004","LDKS NARAKY #4194"
,"LionPridell",,"5f5945a7e425a655aadca33f",,"LionPridell#5025"
"Parabólica Gaming","FelipeBoch","Sat Sep 12 2020 12:27:02 GMT+0000 (UTC)","5f5946755341177aa6da06ee","5f5a415895561b78729adebe","Cheiø#0390"
"Lion darkness","Amethyst sz2872","Sat Sep 12 2020 12:53:10 GMT+0000 (UTC)","5f59470a76b8305ffaa4c175","5f5990115341177aa6da1004","LDKS NARAKY #4194"
"Lion darkness","Kauakennedy1224","Sat Sep 12 2020 12:53:10 GMT+0000 (UTC)","5f594ad45341177aa6da0720","5f5990115341177aa6da1004","LDKS NARAKY #4194"
"Parabólica Gaming","XxRafaBatataxX","Sat Sep 12 2020 12:27:02 GMT+0000 (UTC)","5f594cddac8493575c24caf1","5f5a415895561b78729adebe","Cheiø#0390"
"Os Jenos","Vinicius_thebest","Sat Sep 12 2020 12:28:14 GMT+0000 (UTC)","5f594d873fb598326a1ef50e","5f5a97b376b8305ffaa4d3b0","King j#1863"
"SYGLO","XDocHollidayX","Sat Sep 12 2020 12:31:07 GMT+0000 (UTC)","5f594f7b20ac296025cf8a0b","5f5adb0e513be46175c9a73e","Doc.Holliday#8998"
"SYGLO","Sowni","Sat Sep 12 2020 12:31:07 GMT+0000 (UTC)","5f594fe776b8305ffaa4c245","5f5adb0e513be46175c9a73e","Doc.Holliday#8998"
"Tears Of The Dragon","GOLD dakinglewens","Sat Sep 12 2020 12:53:09 GMT+0000 (UTC)","5f59587d2c42b77cc3f583f3","5f595a18ac8493575c24cc2f","UCA4a#5316"
"The monkey's","SrBoxLiAr","Sat Sep 12 2020 12:26:35 GMT+0000 (UTC)","5f5961a2e425a655aadca5f7","5f5964ee3fb598326a1ef6fc","MicrotripBr#2921"
"The monkey's","CoelhoObeso","Sat Sep 12 2020 12:26:35 GMT+0000 (UTC)","5f59629cac8493575c24ce8d","5f5964ee3fb598326a1ef6fc","MicrotripBr#2921"
"The monkey's","PiscouMorri","Sat Sep 12 2020 12:26:35 GMT+0000 (UTC)","5f596eb33fb598326a1ef881","5f5964ee3fb598326a1ef6fc","MicrotripBr#2921"
"Team GOLD","Barbosa8810","Sat Sep 12 2020 12:27:31 GMT+0000 (UTC)","5f596fd0ac8493575c24cfa2","5f59823295561b78729ad28d","KurTz#7116"
"DINO'S PRO","LufalkBr","Sat Sep 12 2020 12:52:36 GMT+0000 (UTC)","5f5971545341177aa6da0af7","5f53d0b5e425a655aadc24c7","AcrianoBR#6049"
"Lion darkness","O mono Moji","Sat Sep 12 2020 12:53:10 GMT+0000 (UTC)","5f5972983fb598326a1ef8c7","5f5990115341177aa6da1004","LDKS NARAKY #4194"
"Os Jenos","Iago_CDD","Sat Sep 12 2020 12:28:14 GMT+0000 (UTC)","5f59732c8e9a3d5298617b22","5f5a97b376b8305ffaa4d3b0","King j#1863"
"Legendary Fangs","hadestheimperat","Sat Sep 12 2020 12:29:43 GMT+0000 (UTC)","5f59800f5341177aa6da0e30","5f5bfd318d5de561a3938ade","Yonaky#5336"
"Team GOLD","WellWeslleycm","Sat Sep 12 2020 12:27:31 GMT+0000 (UTC)","5f5981a720ac296025cf9026","5f59823295561b78729ad28d","KurTz#7116"
"SabugadaHighQuality","Rafaz","Sat Sep 12 2020 12:38:42 GMT+0000 (UTC)","5f59933e2c42b77cc3f58890","5f5993623fb598326a1efa4d","AZUMA#7430"
"Insight GG","XxAllanmfxX","Sat Sep 12 2020 12:28:11 GMT+0000 (UTC)","5f599751629c8b6045fb6863","5f599766ac8493575c24d1d6","Paulo#7029"
"Força do Abitt","Misael7","Sat Sep 12 2020 12:26:57 GMT+0000 (UTC)","5f59a03c20ac296025cf912a","5f5ba1e08d5de561a3937da6","Zanarella#5834"
"Golden Lions","Dranski","Sat Sep 12 2020 12:26:53 GMT+0000 (UTC)","5f59a93376b8305ffaa4c7a2","5f590c20629c8b6045fb5cc0","Jioorun#5178"
"RedGoblins","MVictor7","Sat Sep 12 2020 12:31:43 GMT+0000 (UTC)","5f59b3d65341177aa6da1152","5f58b6902c42b77cc3f577e3","Texxxugo Texxxugo#7148"
"Brain Freeze","LaLinga","Sat Sep 12 2020 12:41:48 GMT+0000 (UTC)","5f59c445e425a655aadcac10","5f5a4d3c9ba2df6416d88f9a","Ricardoardo#7276"
"Infinity","Hoffmeester","Sat Sep 12 2020 12:27:05 GMT+0000 (UTC)","5f59e9cf5341177aa6da1227","5f5aafe7513be46175c9a35f","magnus#1244"
"Perdi de skin","SavvyMarrow130","Sat Sep 12 2020 12:39:44 GMT+0000 (UTC)","5f5a01e79ba2df6416d88a06","5f57f9678e9a3d529861615f","Dentalgecko#9739"
"Brain Freeze","Totimais","Sat Sep 12 2020 12:41:48 GMT+0000 (UTC)","5f5a21675341177aa6da13b9","5f5a4d3c9ba2df6416d88f9a","Ricardoardo#7276"
"TOC","C4V3IR4T0NIC4","Sat Sep 12 2020 12:53:18 GMT+0000 (UTC)","5f5a27285341177aa6da13e4","5f5a7c93e425a655aadcb778","Witchhat#2417"
"Agentes livres 2","hlrm2407","Sat Sep 12 2020 12:27:20 GMT+0000 (UTC)","5f5a30793fb598326a1efddb","5f5cc782dd108363c724355f","paodebatata#540"
"Brain Freeze","Necraodlc","Sat Sep 12 2020 12:41:48 GMT+0000 (UTC)","5f5a37503fb598326a1eff34","5f5a4d3c9ba2df6416d88f9a","Ricardoardo#7276"
"Uranium Gaming","Star34","Sat Sep 12 2020 12:38:12 GMT+0000 (UTC)","5f5a3d1a629c8b6045fb6f76","5f5a363aac8493575c24d5db","GordoEzPvP#3298"
"Monkeys Of Hell","VllFERAllV","Sat Sep 12 2020 12:28:42 GMT+0000 (UTC)","5f5a3e91c3eccd791d05d2be","5f5ae07e8d5de561a39373a4","Lorian_MS#2379"
"Galactus Gaming","Knrage","Sat Sep 12 2020 12:26:42 GMT+0000 (UTC)","5f5a40e38e9a3d5298618417","5f5a97be9ba2df6416d89575","Knrage #8478"
"Galactus Gaming","RonildoRL","Sat Sep 12 2020 12:26:42 GMT+0000 (UTC)","5f5a47b7ac8493575c24d6b5","5f5a97be9ba2df6416d89575","Knrage #8478"
"Os Jenos","Haydask","Sat Sep 12 2020 12:28:14 GMT+0000 (UTC)","5f5a4a4976b8305ffaa4cea6","5f5a97b376b8305ffaa4d3b0","King j#1863"
"Brain Freeze","ZedoMangue","Sat Sep 12 2020 12:41:48 GMT+0000 (UTC)","5f5a4ce820ac296025cf96a3","5f5a4d3c9ba2df6416d88f9a","Ricardoardo#7276"
"Renegados","PHMuralha","Sat Sep 12 2020 12:28:37 GMT+0000 (UTC)","5f5a4e0d8e9a3d52986184c7","5f59042920ac296025cf84ee","Agvasconcelos #6197"
"Fratello Gaming","acca90","Sat Sep 12 2020 12:39:24 GMT+0000 (UTC)","5f5a5187e425a655aadcb41b","5f5b8509ab8e7e6194e8d77e","Cacovianas #1624"
"Fratello Gaming","shecooper","Sat Sep 12 2020 12:39:24 GMT+0000 (UTC)","5f5a5343ac8493575c24df59","5f5b8509ab8e7e6194e8d77e","Cacovianas #1624"
"SABOTE","BYEL08","Sat Sep 12 2020 12:26:51 GMT+0000 (UTC)","5f5a54493fb598326a1f0151","5f5a5f623fb598326a1f0233","Steelzera #6513"
"Atropeladinos","PingolaExt","Sat Sep 12 2020 12:35:00 GMT+0000 (UTC)","5f5a55233fb598326a1f0156","5f5aea4b513be46175c9a82e","Henrique de Oliveira#1248"
"Fratello Gaming","epiccivove","Sat Sep 12 2020 12:39:24 GMT+0000 (UTC)","5f5a55b576b8305ffaa4cf32","5f5b8509ab8e7e6194e8d77e","Cacovianas #1624"
"Parabólica Gaming","Shuenks","Sat Sep 12 2020 12:27:02 GMT+0000 (UTC)","5f5a56345341177aa6da1888","5f5a415895561b78729adebe","Cheiø#0390"
"Silent Vikings","rhastafarizando","Sat Sep 12 2020 12:33:49 GMT+0000 (UTC)","5f5a565f3fb598326a1f0171","5f5b5f9f0c405a257149348f","RickRhasta#0982"
"ODDA","SrAzeite","Sat Sep 12 2020 12:29:43 GMT+0000 (UTC)","5f5a59ee76b8305ffaa4cfd3","5f5a77ab9ba2df6416d89225","Jorgin#9756"
"Fratello Gaming","LuizFSHM","Sat Sep 12 2020 12:39:24 GMT+0000 (UTC)","5f5a5a93e425a655aadcb46a","5f5b8509ab8e7e6194e8d77e","Cacovianas #1624"
"SABOTE","AUGUSTOONLINE","Sat Sep 12 2020 12:26:51 GMT+0000 (UTC)","5f5a5add2c42b77cc3f59255","5f5a5f623fb598326a1f0233","Steelzera #6513"
"(EAD) Estudamos amanhã ou depois","Coldhabour","Sat Sep 12 2020 12:36:59 GMT+0000 (UTC)","5f5a5d5d8e9a3d5298618617","5f5a60d3c3eccd791d05dcb2","GArthur#8967"
"(EAD) Estudamos amanhã ou depois","Detonante123","Sat Sep 12 2020 12:36:59 GMT+0000 (UTC)","5f5a5e4f2c42b77cc3f59273","5f5a60d3c3eccd791d05dcb2","GArthur#8967"
"(EAD) Estudamos amanhã ou depois","Bigodim4ever","Sat Sep 12 2020 12:36:59 GMT+0000 (UTC)","5f5a5f5776b8305ffaa4d058","5f5a60d3c3eccd791d05dcb2","GArthur#8967"
"agentes livres 3","Araki001","Sat Sep 12 2020 12:29:57 GMT+0000 (UTC)","5f5a68ce2c42b77cc3f59345","5f5cc78cab8e7e6194e8f6f2","Gris#6966"
"Fratello Gaming","Joaoppv8471","Sat Sep 12 2020 12:39:24 GMT+0000 (UTC)","5f5a6999629c8b6045fb72d4","5f5b8509ab8e7e6194e8d77e","Cacovianas #1624"
"Brain Freeze","Ex1TS1","Sat Sep 12 2020 12:41:48 GMT+0000 (UTC)","5f5a75d8ac8493575c24e20d","5f5a4d3c9ba2df6416d88f9a","Ricardoardo#7276"
"Pilantras","firstkill00","Sat Sep 12 2020 12:27:32 GMT+0000 (UTC)","5f5a7ba99ba2df6416d89243","5f5a8af576b8305ffaa4d2b2","Gnomo Drogado#0414"
"Silent Vikings","Overtakermallys","Sat Sep 12 2020 12:33:49 GMT+0000 (UTC)","5f5a830076b8305ffaa4d216","5f5b5f9f0c405a257149348f","RickRhasta#0982"
"Silent Vikings","Pascoa BRZ","Sat Sep 12 2020 12:33:49 GMT+0000 (UTC)","5f5a8601ac8493575c24e2ab","5f5b5f9f0c405a257149348f","RickRhasta#0982"
"Knights of the Abyss","gabrielrg47","Sat Sep 12 2020 12:46:36 GMT+0000 (UTC)","5f5a8628e425a655aadcb828","5f56868620ac296025cf50fc","rafabfim #9049"
"Pilantras","SantXD","Sat Sep 12 2020 12:27:32 GMT+0000 (UTC)","5f5a8ab176b8305ffaa4d2a4","5f5a8af576b8305ffaa4d2b2","Gnomo Drogado#0414"
"Gremorys","DiamondGremory","Sat Sep 12 2020 12:28:30 GMT+0000 (UTC)","5f5a8d8b2c42b77cc3f59620","5f5ab8299c6df363ad9f6ad8","Mr.Ghost #3283"
"Gremorys","SemAlma07","Sat Sep 12 2020 12:28:30 GMT+0000 (UTC)","5f5a8f0176b8305ffaa4d2ef","5f5ab8299c6df363ad9f6ad8","Mr.Ghost #3283"
"QuickDamage- QDM","x1nube","Sat Sep 12 2020 12:27:02 GMT+0000 (UTC)","5f5a8f7d3fb598326a1f0500","5f5c2f959e496364994d0791","jooj#7298"
"Silent Vikings","Falepe","Sat Sep 12 2020 12:33:49 GMT+0000 (UTC)","5f5a90a9c3eccd791d05e04d","5f5b5f9f0c405a257149348f","RickRhasta#0982"
"Forces of the Abyss","GGBLX","Sat Sep 12 2020 12:42:37 GMT+0000 (UTC)","5f5a91cf8e9a3d52986189fd","5f5b91820c405a257149379f","Kanster#3095"
"Raspa do Tacho","BygodOficial","Sat Sep 12 2020 12:51:39 GMT+0000 (UTC)","5f5a93583fb598326a1f0567","5f5bec65c170a364bd6256cb","UsuárioDeSazón#4275"
"New Infinite","AjisaiG","Sat Sep 12 2020 12:26:53 GMT+0000 (UTC)","5f5a93768e9a3d5298618a18","5f5ad6feab8e7e6194e8d065","Aji#6100"
"NOPLAYER SPORTS","juninhoplay424","Sat Sep 12 2020 12:26:55 GMT+0000 (UTC)","5f5a95e2ac8493575c24e389","5f58f20676b8305ffaa4b936","Dibremann#6642"
"Galactus Gaming","WillAGarcia","Sat Sep 12 2020 12:26:42 GMT+0000 (UTC)","5f5a962ac3eccd791d05e0d5","5f5a97be9ba2df6416d89575","Knrage #8478"
"Lion darkness","MlkDosPIPOCO","Sat Sep 12 2020 12:53:10 GMT+0000 (UTC)","5f5a968a9ba2df6416d89564","5f5990115341177aa6da1004","LDKS NARAKY #4194"
"Bullet Force","ghatzx","Sat Sep 12 2020 12:26:41 GMT+0000 (UTC)","5f5a98098e9a3d5298618a45","5f5aa65495561b78729aee0e","ghatzx#8148"
"Capone Gaming","kszinxd","Sat Sep 12 2020 12:31:28 GMT+0000 (UTC)","5f5a9dd82c42b77cc3f59811","5f54241242aba6378979907e","Kyo#0959"
"QuickDamage- QDM","MineQuinn","Sat Sep 12 2020 12:27:02 GMT+0000 (UTC)","5f5a9de15341177aa6da1d92","5f5c2f959e496364994d0791","jooj#7298"
"Bullet Force","EUTEMATTEY","Sat Sep 12 2020 12:26:41 GMT+0000 (UTC)","5f5a9f55e425a655aadcb98d","5f5aa65495561b78729aee0e","ghatzx#8148"
"Bullet Force","THEdarKsouls13","Sat Sep 12 2020 12:26:41 GMT+0000 (UTC)","5f5aa118e425a655aadcb9ca","5f5aa65495561b78729aee0e","ghatzx#8148"
"CHAOS GAMING","ChampionPRO","Sat Sep 12 2020 12:29:26 GMT+0000 (UTC)","5f5aa2e93fb598326a1f06d4","5f5ab984dd108363c7240f24","Kyabato#1513"
"CHAOS GAMING","Kyabato","Sat Sep 12 2020 12:29:26 GMT+0000 (UTC)","5f5aa31a5341177aa6da1e07","5f5ab984dd108363c7240f24","Kyabato#1513"
"Bullet Force","Takugames27","Sat Sep 12 2020 12:26:41 GMT+0000 (UTC)","5f5aa6359ba2df6416d896ae","5f5aa65495561b78729aee0e","ghatzx#8148"
"QuickDamage- QDM","frank469","Sat Sep 12 2020 12:27:02 GMT+0000 (UTC)","5f5aa643629c8b6045fb788b","5f5c2f959e496364994d0791","jooj#7298"
"Bullet Force","Mezay6123","Sat Sep 12 2020 12:26:41 GMT+0000 (UTC)","5f5aa857629c8b6045fb78c5","5f5aa65495561b78729aee0e","ghatzx#8148"
"CHAOS GAMING","NeoWay","Sat Sep 12 2020 12:29:26 GMT+0000 (UTC)","5f5aa8d8c3eccd791d05e25f","5f5ab984dd108363c7240f24","Kyabato#1513"
"CHAOS GAMING","YamadaHimeko","Sat Sep 12 2020 12:29:26 GMT+0000 (UTC)","5f5aa9372c42b77cc3f598d9","5f5ab984dd108363c7240f24","Kyabato#1513"
"Silent Vikings","Kauan_Potato","Sat Sep 12 2020 12:33:49 GMT+0000 (UTC)","5f5ab2ca8d5de561a39370e8","5f5b5f9f0c405a257149348f","RickRhasta#0982"
"CHAOS GAMING","McRemix","Sat Sep 12 2020 12:29:26 GMT+0000 (UTC)","5f5ab64cf16a31618be9f253","5f5ab984dd108363c7240f24","Kyabato#1513"
"Gremorys","Pjmakro","Sat Sep 12 2020 12:28:30 GMT+0000 (UTC)","5f5ab7cdf16a31618be9f26c","5f5ab8299c6df363ad9f6ad8","Mr.Ghost #3283"
"Fênix Gaming","pedrãoohero","Sat Sep 12 2020 12:53:02 GMT+0000 (UTC)","5f5abe9d7d050d64a2281687","5f57b1245341177aa6d9ebd9","DelValle #0075"
"OndaX","xDEMOx1","Sat Sep 12 2020 12:53:30 GMT+0000 (UTC)","5f5abeb2ea99c063b690b4bc","5f5c067fc170a364bd625bef","GostoCreeperBR#7576"
"Galactus Gaming","coronelmilho2006","Sat Sep 12 2020 12:26:42 GMT+0000 (UTC)","5f5ac0bc8d5de561a39371c6","5f5a97be9ba2df6416d89575","Knrage #8478"
"Turmonha do Paladinho","vitoriabessa","Sat Sep 12 2020 12:53:21 GMT+0000 (UTC)","5f5ac1398d5de561a3937204","5f5b6836f16a31618be9f8dd","windreen#5688"
"Turmonha do Paladinho","Gabrielaholandab","Sat Sep 12 2020 12:53:21 GMT+0000 (UTC)","5f5ac1e6ea99c063b690b4ed","5f5b6836f16a31618be9f8dd","windreen#5688"
"Turmonha do Paladinho","crocodilio","Sat Sep 12 2020 12:53:21 GMT+0000 (UTC)","5f5ac30eab8e7e6194e8cf69","5f5b6836f16a31618be9f8dd","windreen#5688"
"OndaX","oTioSam","Sat Sep 12 2020 12:53:30 GMT+0000 (UTC)","5f5ac384513be46175c9a4d9","5f5c067fc170a364bd625bef","GostoCreeperBR#7576"
"New Infinite","W3bCorno","Sat Sep 12 2020 12:26:53 GMT+0000 (UTC)","5f5ad1dfea99c063b690b5dc","5f5ad6feab8e7e6194e8d065","Aji#6100"
"Hunter Souls","Pedruco897","Sat Sep 12 2020 12:39:46 GMT+0000 (UTC)","5f5ad20eab8e7e6194e8d012","5f5acd75f16a31618be9f3cd","JOGORUIMDOKRL#2620"
"Sunset Ravens","UchihaJr","Sat Sep 12 2020 12:53:33 GMT+0000 (UTC)","5f5ad27141ccb364ab628648","5f5cc3690c405a25714954ef","netokk#2631"
"New Infinite","VenusG7","Sat Sep 12 2020 12:26:53 GMT+0000 (UTC)","5f5ad3c39e496364994ce487","5f5ad6feab8e7e6194e8d065","Aji#6100"
"Los Cuernos","Tubironte","Sat Sep 12 2020 12:53:24 GMT+0000 (UTC)","5f5ad3f1ea99c063b690b611","5f5b9a67ab8e7e6194e8d8b8","Tubironte#0075"
"New Infinite","M3lianTe157","Sat Sep 12 2020 12:26:53 GMT+0000 (UTC)","5f5ad4a29e496364994ce48f","5f5ad6feab8e7e6194e8d065","Aji#6100"
"New Infinite","GeeleiiA","Sat Sep 12 2020 12:26:53 GMT+0000 (UTC)","5f5ad5ac7d050d64a2281780","5f5ad6feab8e7e6194e8d065","Aji#6100"
"Los Cuernos","O_XxD00MSD4YxX_O","Sat Sep 12 2020 12:53:24 GMT+0000 (UTC)","5f5ad8579ce83263a77d91f6","5f5b9a67ab8e7e6194e8d8b8","Tubironte#0075"
"Monkeys Of Hell","Lorian_MS","Sat Sep 12 2020 12:28:42 GMT+0000 (UTC)","5f5ad97c8d5de561a393733d","5f5ae07e8d5de561a39373a4","Lorian_MS#2379"
"SYGLO","ZagRed","Sat Sep 12 2020 12:31:07 GMT+0000 (UTC)","5f5ad9b59ce83263a77d920b","5f5adb0e513be46175c9a73e","Doc.Holliday#8998"
"SYGLO","CusteLoko","Sat Sep 12 2020 12:31:07 GMT+0000 (UTC)","5f5adaa19ce83263a77d9222","5f5adb0e513be46175c9a73e","Doc.Holliday#8998"
"Monkeys Of Hell","onwo","Sat Sep 12 2020 12:28:42 GMT+0000 (UTC)","5f5adb937d050d64a22817d2","5f5ae07e8d5de561a39373a4","Lorian_MS#2379"
"Atropeladinos","L9 STORM LL","Sat Sep 12 2020 12:35:00 GMT+0000 (UTC)","5f5ade36dd108363c72410e9","5f5aea4b513be46175c9a82e","Henrique de Oliveira#1248"
"Tcholas Gaming","EBT ssfliper","Sat Sep 12 2020 12:27:56 GMT+0000 (UTC)","5f5ade8a9ce83263a77d9260","5f5b5dcaab8e7e6194e8d484","EBT ssfliper#6153"
"Shadow-Enigma","marcobreack","Sat Sep 12 2020 12:45:45 GMT+0000 (UTC)","5f5ae1568d5de561a39373a9","5f5beb7c9c6df363ad9f7e7e","MarcoBreack#3029"
"Shadow-Enigma","Matheuz7593","Sat Sep 12 2020 12:45:45 GMT+0000 (UTC)","5f5ae30f9c6df363ad9f6d06","5f5beb7c9c6df363ad9f7e7e","MarcoBreack#3029"
"los mamacos assassinos","Astro_super7","Sat Sep 12 2020 12:33:21 GMT+0000 (UTC)","5f5ae6b3513be46175c9a7fe","5f5aee10513be46175c9a86d","Astro_super7#8021"
"Atropeladinos","MrJhoweel","Sat Sep 12 2020 12:35:00 GMT+0000 (UTC)","5f5ae94f7d050d64a2281889","5f5aea4b513be46175c9a82e","Henrique de Oliveira#1248"
"Atropeladinos","Hellsa","Sat Sep 12 2020 12:35:00 GMT+0000 (UTC)","5f5ae969dd108363c7241177","5f5aea4b513be46175c9a82e","Henrique de Oliveira#1248"
"los mamacos assassinos","Jose_JROrencio","Sat Sep 12 2020 12:33:21 GMT+0000 (UTC)","5f5aeacb9c6df363ad9f6d5e","5f5aee10513be46175c9a86d","Astro_super7#8021"
"los mamacos assassinos","The_Igor","Sat Sep 12 2020 12:33:21 GMT+0000 (UTC)","5f5aeadff16a31618be9f58a","5f5aee10513be46175c9a86d","Astro_super7#8021"
"los mamacos assassinos","GODIVN","Sat Sep 12 2020 12:33:21 GMT+0000 (UTC)","5f5aebedc170a364bd62471f","5f5aee10513be46175c9a86d","Astro_super7#8021"
